id	total_votes
2008.00004	5
2003.09655	5
2004.11387	5
2004.06027	5
2004.07218	5
2005.14671	5
2005.02541	5
2009.09156	5
2005.11326	5
2009.03350	5
2004.03247	5
2004.14985	5
2004.04363	5
2008.02276	5
2007.03334	5
2008.05475	5
2007.13318	5
2009.06647	5
2009.07846	5
2004.02897	5
2006.10155	5
2007.07438	5
2005.13985	5
2007.15012	5
2007.08993	5
2005.02405	5
2005.12948	5
2007.02967	5
2009.09344	5
2009.08247	5
2004.05840	5
2005.08029	5
2008.00906	5
2005.11709	5
2005.02402	5
2008.02639	5
2007.14253	5
2004.02960	5
2008.06057	5
2004.13913	5
2008.07919	5
2005.12114	5
2004.10214	5
2004.11161	5
1908.10374	5
2006.13248	5
2004.06128	5
2008.05170	5
2005.06868	5
2005.06474	5
2006.02279	5
2009.03090	5
2004.06157	5
2009.06607	5
2008.06299	5
2008.11723	5
2006.01039	5
2007.15363	5
2008.01424	5
2009.11533	5
2005.14693	5
2008.08723	5
2006.02446	5
2007.04241	5
2008.05663	5
2004.04749	5
2006.15150	5
2009.05499	5
2009.11059	5
2005.00549	5
2005.03025	5
2006.10195	5
2004.04395	5
2005.14607	5
2009.09444	5
2006.09420	5
2009.10184	5
2007.12064	5
2006.02571	5
2007.15275	5
2007.15667	5
2004.08477	5
2007.15469	5
2009.01335	5
1908.06050	4
1901.10311	4
2006.06012	4
2004.00629	4
2009.00013	4
2008.04255	4
2004.14121	4
2008.07897	4
2008.10266	4
2008.11131	4
2009.01929	4
2003.12876	4
2004.04747	4
2007.15782	4
2007.10311	4
2004.10986	4
2006.12885	4
2007.09484	4
2008.13418	4
2006.08103	4
2006.14305	4
2008.09630	4
2008.04399	4
2005.03573	4
2007.00176	4
2008.01750	4
2008.12102	4
2004.10702	4
2005.12481	4
2005.14053	4
2009.00367	4
2006.06370	4
2009.06922	4
2008.12817	4
2004.05982	4
2009.03374	4
2009.00037	4
2006.06688	4
2005.05841	4
2004.02364	4
2009.06645	4
2009.07394	4
2008.06541	4
2006.11721	4
2008.06264	4
2008.12068	4
